customer_id,gender,age,senior_citizen,region,contract_type,tenure_months,internet_service,payment_method,paperless_billing,streaming_service,tech_support,online_security,monthly_charges,discount_percent,total_charges,support_tickets,satisfaction_score,churn,churn_reason
CUST-10710,Male,71,Yes,South,Two Year,49,DSL,Credit Card,Yes,Yes,No,Yes,80.64,7.34,4018.29,0,4.9,No,Retained
CUST-10711,Male,27,No,South,Month-to-Month,2,DSL,Bank Transfer,No,Yes,Yes,No,70.3,2.28,107.79,1,2.5,Yes,Poor Support Experience
CUST-10712,Female,42,No,West,Month-to-Month,22,Fiber Optic,Electronic Check,No,Yes,Yes,Yes,113.99,0.07,2563.29,3,2.2,Yes,Price Too High
CUST-10713,Female,62,No,South,Month-to-Month,20,DSL,Credit Card,No,Yes,No,No,74.41,2.84,1489.53,2,3.6,Yes,Competitor Offer
CUST-10714,Female,41,No,South,Month-to-Month,25,DSL,Electronic Check,No,No,No,Yes,36.81,2.85,940.02,1,4.3,Yes,Moved/No Longer Needed
CUST-10715,Male,48,No,West,Month-to-Month,15,DSL,Credit Card,Yes,No,No,No,63.31,0.46,932.54,3,3.3,Yes,Competitor Offer
CUST-10716,Male,27,No,Midwest,Month-to-Month,28,DSL,Electronic Check,Yes,Yes,No,No,65.6,2.28,1844.08,1,4.1,No,Retained
CUST-10717,Male,48,No,West,Month-to-Month,17,Fiber Optic,Mailed Check,Yes,Yes,No,Yes,98.17,2.27,1691.66,6,1.7,Yes,Service Reliability Issues
CUST-10718,Female,39,No,South,One Year,34,DSL,Electronic Check,Yes,Yes,No,No,81.18,2.58,2783.38,0,3.1,No,Retained
CUST-10719,Male,56,No,Midwest,Two Year,19,DSL,Mailed Check,No,No,No,No,55.16,11.51,1075.16,1,4.9,No,Retained
CUST-10720,Male,59,No,South,Month-to-Month,5,None,Credit Card,Yes,Yes,Yes,Yes,80.9,2.51,391.61,0,4.4,No,Retained
CUST-10721,Female,78,Yes,South,Two Year,60,Fiber Optic,Mailed Check,Yes,No,No,No,63.05,14.64,3766.19,6,2.1,No,Retained
CUST-10722,Female,50,No,Midwest,Two Year,63,Fiber Optic,Credit Card,Yes,Yes,No,Yes,86.92,14.36,5420.16,3,1.6,No,Retained
CUST-10723,Male,47,No,Midwest,One Year,38,Fiber Optic,Mailed Check,Yes,Yes,No,No,90.31,7.53,3450.09,1,4.4,No,Retained
CUST-10724,Male,45,No,Midwest,Month-to-Month,22,DSL,Electronic Check,Yes,No,Yes,No,63.97,2.82,1445.22,3,4.3,No,Retained
CUST-10725,Male,37,No,South,One Year,10,Fiber Optic,Bank Transfer,No,No,Yes,Yes,93.41,5.02,990.66,1,3.2,No,Retained
CUST-10726,Female,47,No,Northeast,Two Year,50,Fiber Optic,Mailed Check,Yes,Yes,No,Yes,77.86,10.36,3903.68,2,3.0,No,Retained
CUST-10727,Male,38,No,Midwest,One Year,23,None,Electronic Check,Yes,No,Yes,No,37.32,6.53,831.53,5,2.5,No,Retained
CUST-10728,Female,44,No,West,Month-to-Month,6,Fiber Optic,Electronic Check,Yes,No,No,Yes,65.83,0.63,335.58,2,3.3,Yes,No Long-Term Commitment
CUST-10729,Female,60,No,Midwest,Month-to-Month,22,DSL,Credit Card,Yes,No,Yes,Yes,73.31,3.41,1649.28,1,4.4,No,Retained
CUST-10730,Female,28,No,Northeast,One Year,42,Fiber Optic,Mailed Check,Yes,No,No,No,72.78,8.91,2993.89,2,2.6,No,Retained
CUST-10731,Male,58,No,West,Month-to-Month,30,DSL,Credit Card,No,No,Yes,Yes,84.45,3.1,2521.58,2,3.0,No,Retained
CUST-10732,Male,60,No,West,Month-to-Month,19,DSL,Credit Card,Yes,No,No,Yes,74.64,1.13,1410.31,0,3.9,Yes,No Long-Term Commitment
CUST-10733,Male,40,No,Northeast,Month-to-Month,10,None,Electronic Check,Yes,Yes,Yes,No,52.96,1.15,527.17,2,3.7,Yes,Competitor Offer
CUST-10734,Female,18,No,Midwest,One Year,20,None,Electronic Check,Yes,No,No,Yes,28.44,4.77,570.05,2,4.2,No,Retained
CUST-10735,Male,33,No,West,Two Year,53,Fiber Optic,Bank Transfer,No,Yes,No,Yes,87.38,11.91,4635.98,2,3.4,No,Retained
CUST-10736,Female,60,No,Midwest,Month-to-Month,27,Fiber Optic,Electronic Check,Yes,Yes,Yes,Yes,114.04,0.25,2994.54,7,3.3,No,Retained
CUST-10737,Male,42,No,West,Two Year,59,Fiber Optic,Credit Card,Yes,Yes,No,No,84.58,12.86,4990.73,2,2.7,No,Retained
CUST-10738,Female,28,No,South,Month-to-Month,12,DSL,Mailed Check,Yes,Yes,Yes,No,91.55,0.5,1020.56,1,4.6,No,Retained
CUST-10739,Female,35,No,Midwest,One Year,23,DSL,Electronic Check,No,No,Yes,No,62.62,2.86,1465.89,0,3.2,Yes,Competitor Offer
CUST-10740,Female,54,No,Northeast,One Year,28,Fiber Optic,Bank Transfer,Yes,No,No,Yes,73.29,4.07,2032.69,1,3.4,No,Retained
CUST-10741,Female,50,No,Northeast,One Year,38,DSL,Electronic Check,Yes,No,No,Yes,52.47,8.21,1918.36,0,4.3,No,Retained
CUST-10742,Male,39,No,West,Two Year,27,Fiber Optic,Credit Card,Yes,Yes,No,Yes,79.42,14.9,2115.84,3,4.2,Yes,Competitor Offer
CUST-10743,Female,37,No,West,Month-to-Month,22,DSL,Electronic Check,Yes,Yes,Yes,Yes,83.68,0.45,1821.01,2,3.2,Yes,Moved/No Longer Needed
CUST-10744,Female,37,No,South,Two Year,49,None,Bank Transfer,No,No,No,No,37.53,7.28,1880.64,1,4.1,No,Retained
CUST-10745,Male,29,No,Northeast,Month-to-Month,3,Fiber Optic,Electronic Check,No,Yes,No,Yes,89.58,3.1,275.62,4,2.4,Yes,Poor Support Experience
CUST-10746,Female,65,Yes,Northeast,One Year,39,DSL,Credit Card,Yes,No,Yes,Yes,68.78,3.67,2694.48,0,2.2,No,Retained
CUST-10747,Male,37,No,Midwest,One Year,33,Fiber Optic,Credit Card,No,No,No,Yes,69.35,4.58,2329.89,3,3.2,No,Retained
CUST-10748,Male,59,No,Northeast,One Year,7,DSL,Electronic Check,No,No,No,No,66.92,6.14,465.07,0,3.0,No,Retained
CUST-10749,Male,63,No,Midwest,Month-to-Month,30,DSL,Bank Transfer,No,No,Yes,No,67.88,0.06,2062.8,2,4.5,Yes,Competitor Offer
CUST-10750,Female,56,No,Midwest,Two Year,24,Fiber Optic,Electronic Check,Yes,No,Yes,No,69.99,13.5,1703.7,3,4.3,No,Retained
CUST-10751,Male,36,No,South,Month-to-Month,9,Fiber Optic,Bank Transfer,Yes,Yes,No,No,78.71,0.4,663.36,1,3.1,Yes,No Long-Term Commitment
CUST-10752,Male,48,No,West,Month-to-Month,16,Fiber Optic,Electronic Check,Yes,No,No,No,59.68,0.56,1006.43,2,2.7,Yes,Service Reliability Issues
CUST-10753,Female,42,No,Midwest,One Year,10,DSL,Bank Transfer,No,Yes,Yes,Yes,95.58,5.08,906.09,1,2.9,No,Retained
CUST-10754,Female,29,No,Midwest,Month-to-Month,23,DSL,Electronic Check,Yes,Yes,Yes,Yes,88.49,3.46,2067.38,2,3.6,Yes,Price Too High
CUST-10755,Male,47,No,West,Two Year,39,Fiber Optic,Credit Card,Yes,Yes,No,No,65.0,5.12,2481.9,2,3.9,Yes,Service Reliability Issues
CUST-10756,Male,25,No,Northeast,Month-to-Month,21,DSL,Electronic Check,Yes,No,No,No,68.36,1.16,1456.6,5,5.0,Yes,Competitor Offer
CUST-10757,Male,59,No,South,Month-to-Month,7,DSL,Bank Transfer,Yes,Yes,Yes,No,88.8,1.41,686.77,3,2.7,Yes,No Long-Term Commitment
CUST-10758,Male,35,No,West,Two Year,56,Fiber Optic,Electronic Check,Yes,Yes,Yes,No,91.45,5.22,5113.75,4,2.7,No,Retained
CUST-10759,Male,45,No,Midwest,Month-to-Month,20,Fiber Optic,Bank Transfer,No,Yes,No,No,105.78,1.31,2106.63,2,4.7,No,Retained
CUST-10760,Female,46,No,Midwest,Month-to-Month,24,DSL,Bank Transfer,Yes,No,No,No,61.99,0.97,1509.13,2,3.7,No,Retained
CUST-10761,Female,38,No,Midwest,One Year,32,None,Electronic Check,No,No,No,No,20.42,2.78,641.91,4,2.1,Yes,Competitor Offer
CUST-10762,Female,50,No,South,Month-to-Month,30,Fiber Optic,Credit Card,Yes,No,No,No,77.49,3.6,2388.34,1,4.0,No,Retained
CUST-10763,Male,35,No,South,One Year,32,Fiber Optic,Electronic Check,Yes,No,No,Yes,78.56,7.51,2520.65,2,4.1,No,Retained
CUST-10764,Female,54,No,Midwest,Month-to-Month,26,Fiber Optic,Credit Card,Yes,No,No,No,68.24,0.75,1763.03,1,3.5,No,Retained
CUST-10765,Male,23,No,Midwest,Two Year,18,DSL,Bank Transfer,Yes,Yes,Yes,No,73.92,13.93,1311.65,1,4.4,No,Retained
CUST-10766,Male,44,No,South,Two Year,53,Fiber Optic,Credit Card,Yes,No,Yes,Yes,63.97,7.27,3357.76,3,3.8,No,Retained
CUST-10767,Male,69,Yes,Midwest,One Year,43,Fiber Optic,Credit Card,No,Yes,No,No,93.48,6.42,3997.67,2,2.8,No,Retained
CUST-10768,Female,28,No,West,Month-to-Month,5,DSL,Electronic Check,Yes,Yes,No,No,61.05,0.66,292.98,1,5.0,No,Retained
CUST-10769,Male,33,No,Midwest,Two Year,34,DSL,Credit Card,No,Yes,No,Yes,61.75,6.69,2082.43,1,3.1,No,Retained
CUST-10770,Female,49,No,Northeast,One Year,33,Fiber Optic,Electronic Check,Yes,No,Yes,No,79.38,2.76,2596.5,1,4.1,No,Retained
CUST-10771,Male,45,No,South,One Year,39,Fiber Optic,Bank Transfer,Yes,Yes,No,Yes,90.54,8.73,3604.52,3,2.4,No,Retained
CUST-10772,Female,47,No,South,Month-to-Month,21,DSL,Credit Card,Yes,No,No,No,60.78,1.92,1240.33,4,1.6,No,Retained
CUST-10773,Female,49,No,Midwest,Two Year,26,Fiber Optic,Bank Transfer,Yes,Yes,Yes,No,73.72,14.37,1921.85,2,3.8,No,Retained
CUST-10774,Male,51,No,Midwest,One Year,37,Fiber Optic,Electronic Check,Yes,No,No,Yes,72.73,4.21,2711.75,3,4.8,No,Retained
CUST-10775,Female,58,No,Midwest,Month-to-Month,26,DSL,Electronic Check,Yes,Yes,No,Yes,63.16,1.92,1664.21,2,3.5,Yes,Competitor Offer
CUST-10776,Female,48,No,Northeast,Month-to-Month,16,Fiber Optic,Electronic Check,Yes,Yes,No,No,83.06,2.63,1326.91,5,1.6,Yes,Service Reliability Issues
CUST-10777,Male,39,No,Northeast,Two Year,42,DSL,Electronic Check,Yes,Yes,No,Yes,78.76,13.35,3299.5,2,3.7,No,Retained
CUST-10778,Male,51,No,Northeast,Month-to-Month,19,None,Electronic Check,Yes,No,No,Yes,42.75,2.72,828.05,0,3.3,No,Retained
CUST-10779,Male,69,Yes,West,Two Year,20,Fiber Optic,Bank Transfer,No,Yes,No,No,90.76,7.68,1824.53,1,4.2,No,Retained
CUST-10780,Male,40,No,West,One Year,34,Fiber Optic,Bank Transfer,Yes,No,Yes,Yes,99.76,6.29,3382.78,2,3.0,No,Retained
CUST-10781,Male,28,No,West,One Year,44,DSL,Credit Card,Yes,No,Yes,Yes,60.86,7.7,2623.17,1,2.3,No,Retained
CUST-10782,Female,57,No,South,Month-to-Month,4,DSL,Credit Card,No,No,No,No,56.81,1.64,210.86,2,3.9,No,Retained
CUST-10783,Female,40,No,West,Month-to-Month,30,None,Electronic Check,Yes,No,No,No,63.99,0.09,1879.57,1,3.9,No,Retained
CUST-10784,Female,18,No,South,Two Year,14,DSL,Bank Transfer,Yes,Yes,No,No,82.42,7.73,1130.53,3,3.0,No,Retained
CUST-10785,Male,54,No,Northeast,Month-to-Month,24,Fiber Optic,Electronic Check,Yes,Yes,No,No,65.63,3.38,1576.28,3,2.4,Yes,Competitor Offer
CUST-10786,Male,35,No,West,One Year,34,DSL,Mailed Check,Yes,No,Yes,Yes,72.56,6.56,2479.6,0,5.0,No,Retained
CUST-10787,Female,41,No,Midwest,Month-to-Month,20,Fiber Optic,Credit Card,No,No,No,Yes,81.86,0.18,1699.52,3,2.9,No,Retained
CUST-10788,Female,47,No,West,Month-to-Month,11,Fiber Optic,Electronic Check,Yes,No,Yes,Yes,95.01,3.95,1026.3,2,3.9,Yes,Moved/No Longer Needed
CUST-10789,Male,45,No,South,Month-to-Month,1,Fiber Optic,Mailed Check,No,No,No,No,66.36,1.05,93.47,2,3.1,Yes,Moved/No Longer Needed
CUST-10790,Female,52,No,South,Month-to-Month,6,Fiber Optic,Electronic Check,No,Yes,No,No,77.52,0.51,475.83,1,4.3,No,Retained
CUST-10791,Male,36,No,West,Two Year,69,DSL,Credit Card,Yes,Yes,No,No,56.72,11.22,3959.04,3,3.3,No,Retained
CUST-10792,Female,49,No,South,Month-to-Month,11,Fiber Optic,Credit Card,Yes,No,Yes,No,73.89,2.95,832.96,2,3.5,No,Retained
CUST-10793,Male,38,No,Midwest,Month-to-Month,27,Fiber Optic,Electronic Check,Yes,Yes,Yes,No,103.54,1.18,2760.28,1,2.7,Yes,Competitor Offer
CUST-10794,Female,52,No,Northeast,Month-to-Month,1,Fiber Optic,Credit Card,Yes,Yes,No,Yes,77.99,2.3,17.68,2,3.9,Yes,Competitor Offer
CUST-10795,Male,51,No,Northeast,Month-to-Month,21,DSL,Credit Card,Yes,No,No,Yes,57.56,1.66,1219.65,1,4.9,No,Retained
CUST-10796,Male,29,No,Midwest,Month-to-Month,7,DSL,Bank Transfer,Yes,Yes,No,Yes,56.26,0.47,375.32,1,2.9,Yes,No Long-Term Commitment
CUST-10797,Male,57,No,South,Two Year,42,Fiber Optic,Electronic Check,Yes,No,Yes,Yes,88.3,12.65,3674.29,4,2.0,No,Retained
CUST-10798,Male,34,No,Northeast,Month-to-Month,6,Fiber Optic,Mailed Check,Yes,No,No,No,88.6,2.9,487.23,1,5.0,Yes,Price Too High
CUST-10799,Male,53,No,Northeast,Month-to-Month,14,Fiber Optic,Electronic Check,No,No,No,Yes,76.17,2.45,1072.01,6,1.7,Yes,Poor Support Experience
CUST-10800,Male,47,No,South,Month-to-Month,2,None,Electronic Check,Yes,Yes,Yes,No,53.16,0.48,159.09,1,3.3,No,Retained
CUST-10801,Female,68,Yes,Midwest,Two Year,38,DSL,Electronic Check,No,Yes,No,No,71.1,8.19,2687.5,1,4.9,No,Retained
CUST-10802,Male,39,No,South,Month-to-Month,4,DSL,Electronic Check,No,No,Yes,Yes,88.37,2.56,374.14,1,4.5,No,Retained
CUST-10803,Male,37,No,Northeast,Month-to-Month,11,DSL,Electronic Check,Yes,Yes,No,No,74.4,3.25,814.82,0,2.1,No,Retained
CUST-10804,Female,42,No,Northeast,One Year,23,Fiber Optic,Mailed Check,No,Yes,No,No,73.87,7.23,1653.88,1,4.4,No,Retained
CUST-10805,Male,38,No,South,One Year,6,DSL,Electronic Check,Yes,Yes,No,Yes,55.31,5.57,357.58,1,3.6,No,Retained
CUST-10806,Male,53,No,Northeast,Month-to-Month,3,DSL,Electronic Check,Yes,Yes,No,No,58.22,0.68,136.35,4,2.9,Yes,Competitor Offer
CUST-10807,Male,19,No,Midwest,Month-to-Month,3,Fiber Optic,Electronic Check,Yes,Yes,No,No,87.77,1.25,264.07,1,4.3,Yes,Competitor Offer
CUST-10808,Female,27,No,Northeast,One Year,36,Fiber Optic,Bank Transfer,Yes,No,Yes,No,70.88,5.67,2539.73,2,3.2,No,Retained
CUST-10809,Female,27,No,West,Month-to-Month,28,DSL,Bank Transfer,Yes,Yes,No,No,72.06,3.07,2048.94,1,3.3,Yes,Competitor Offer
CUST-10810,Male,55,No,Northeast,Two Year,50,None,Electronic Check,Yes,Yes,No,No,41.17,5.04,2021.46,1,3.5,No,Retained
CUST-10811,Male,66,Yes,South,One Year,6,Fiber Optic,Electronic Check,Yes,No,No,No,60.71,4.09,377.94,1,3.5,No,Retained
CUST-10812,Female,41,No,West,Month-to-Month,25,DSL,Electronic Check,Yes,No,Yes,Yes,57.21,2.83,1400.86,0,4.3,No,Retained
CUST-10813,Male,40,No,South,Month-to-Month,11,DSL,Electronic Check,Yes,Yes,No,Yes,93.55,3.31,1011.16,1,4.5,No,Retained
CUST-10814,Male,43,No,Northeast,Month-to-Month,6,Fiber Optic,Electronic Check,Yes,Yes,Yes,Yes,110.4,1.14,535.17,4,3.0,Yes,Poor Support Experience
CUST-10815,Female,58,No,Northeast,One Year,25,Fiber Optic,Credit Card,Yes,No,Yes,Yes,101.86,7.21,2619.72,0,3.6,No,Retained
CUST-10816,Male,29,No,Northeast,Month-to-Month,3,Fiber Optic,Electronic Check,Yes,No,No,No,79.27,3.89,257.08,2,3.9,Yes,No Long-Term Commitment
CUST-10817,Female,45,No,Northeast,Month-to-Month,19,DSL,Credit Card,Yes,No,Yes,No,60.07,2.87,1114.47,2,4.1,No,Retained
CUST-10818,Female,56,No,South,One Year,7,Fiber Optic,Electronic Check,Yes,No,No,Yes,90.91,7.12,597.01,2,3.6,Yes,Price Too High
CUST-10819,Female,49,No,West,Two Year,29,Fiber Optic,Mailed Check,No,Yes,Yes,Yes,88.33,12.2,2544.22,2,2.6,No,Retained
CUST-10820,Male,45,No,South,Month-to-Month,30,DSL,Mailed Check,Yes,No,No,Yes,67.68,1.42,2055.49,1,4.1,No,Retained
CUST-10821,Female,56,No,South,Two Year,55,DSL,Credit Card,No,Yes,No,No,66.48,7.01,3590.18,2,1.8,No,Retained
CUST-10822,Female,18,No,South,Month-to-Month,29,Fiber Optic,Electronic Check,Yes,No,No,No,40.51,0.31,1169.83,3,4.5,Yes,No Long-Term Commitment
CUST-10823,Female,51,No,West,Month-to-Month,10,Fiber Optic,Credit Card,No,No,Yes,No,99.94,2.27,1061.37,2,4.4,Yes,No Long-Term Commitment
CUST-10824,Male,33,No,South,Month-to-Month,5,DSL,Credit Card,Yes,No,No,No,64.76,1.72,284.11,4,3.7,Yes,Moved/No Longer Needed
CUST-10825,Male,18,No,South,Month-to-Month,9,DSL,Bank Transfer,Yes,Yes,No,Yes,81.9,0.07,739.91,3,4.2,Yes,Poor Support Experience
CUST-10826,Female,49,No,South,Month-to-Month,2,DSL,Credit Card,Yes,Yes,No,Yes,76.53,0.94,230.18,1,3.7,Yes,Competitor Offer
CUST-10827,Female,61,No,South,Month-to-Month,2,Fiber Optic,Bank Transfer,Yes,No,Yes,Yes,89.92,1.14,201.97,1,2.8,Yes,Poor Support Experience
CUST-10828,Male,40,No,Northeast,Two Year,71,DSL,Mailed Check,Yes,No,Yes,Yes,61.02,7.31,4336.83,0,3.0,No,Retained
CUST-10829,Female,55,No,Midwest,Two Year,49,DSL,Electronic Check,Yes,No,No,No,62.33,7.52,3071.9,1,4.6,No,Retained
CUST-10830,Female,65,Yes,Northeast,One Year,36,DSL,Credit Card,No,Yes,Yes,No,61.85,2.3,2212.57,1,3.1,No,Retained
CUST-10831,Female,60,No,West,Month-to-Month,10,DSL,Electronic Check,Yes,Yes,No,No,73.41,1.11,779.59,0,3.7,No,Retained
CUST-10832,Female,65,Yes,South,Month-to-Month,18,Fiber Optic,Electronic Check,Yes,No,Yes,No,86.52,3.59,1543.38,1,3.6,Yes,Moved/No Longer Needed
CUST-10833,Female,52,No,Midwest,Month-to-Month,12,Fiber Optic,Credit Card,No,Yes,No,Yes,89.91,1.87,1010.35,1,3.4,Yes,Competitor Offer
CUST-10834,Female,43,No,West,One Year,41,DSL,Electronic Check,Yes,No,No,Yes,65.82,6.57,2684.92,2,3.7,No,Retained
CUST-10835,Female,20,No,South,Two Year,65,DSL,Bank Transfer,No,No,No,No,41.8,13.09,2683.16,2,2.1,No,Retained
CUST-10836,Male,39,No,South,Month-to-Month,21,DSL,Electronic Check,Yes,No,No,No,46.65,3.64,969.81,0,3.8,No,Retained
CUST-10837,Female,30,No,South,Month-to-Month,17,Fiber Optic,Credit Card,No,No,No,Yes,84.76,0.1,1431.85,3,3.9,Yes,No Long-Term Commitment
CUST-10838,Male,72,Yes,South,Month-to-Month,15,None,Credit Card,Yes,No,No,No,45.31,1.79,721.56,3,2.9,No,Retained
CUST-10839,Male,40,No,West,Month-to-Month,6,DSL,Bank Transfer,No,Yes,No,No,48.29,2.44,314.08,1,3.1,Yes,Moved/No Longer Needed
CUST-10840,Female,44,No,Midwest,Month-to-Month,16,Fiber Optic,Credit Card,No,No,No,Yes,87.14,1.27,1403.45,1,4.2,Yes,No Long-Term Commitment
CUST-10841,Male,50,No,South,One Year,8,Fiber Optic,Bank Transfer,Yes,Yes,No,No,75.43,7.42,603.34,3,2.9,Yes,Poor Support Experience
CUST-10842,Female,43,No,South,One Year,15,DSL,Credit Card,Yes,No,Yes,Yes,67.28,4.82,972.14,1,3.9,No,Retained
CUST-10843,Male,66,Yes,Northeast,Month-to-Month,5,DSL,Credit Card,Yes,Yes,No,No,53.82,3.77,192.76,1,3.6,Yes,Competitor Offer
CUST-10844,Female,33,No,South,Month-to-Month,14,DSL,Electronic Check,No,No,Yes,No,56.18,1.06,790.48,2,3.5,No,Retained
CUST-10845,Female,45,No,West,Two Year,37,DSL,Credit Card,Yes,Yes,No,No,77.77,6.96,2905.3,0,5.0,No,Retained
CUST-10846,Female,32,No,Northeast,Month-to-Month,29,Fiber Optic,Bank Transfer,Yes,Yes,No,Yes,90.77,3.83,2628.54,3,3.4,Yes,Price Too High
CUST-10847,Male,24,No,South,Month-to-Month,21,Fiber Optic,Credit Card,Yes,No,No,Yes,75.99,1.83,1577.07,3,2.3,No,Retained
CUST-10848,Female,33,No,South,Month-to-Month,13,DSL,Bank Transfer,Yes,Yes,No,Yes,75.96,0.83,1003.74,8,1.7,Yes,No Long-Term Commitment
CUST-10849,Male,41,No,West,Month-to-Month,26,DSL,Credit Card,Yes,No,No,Yes,69.84,2.83,1812.92,1,3.4,No,Retained
CUST-10850,Female,36,No,South,Month-to-Month,6,DSL,Electronic Check,No,No,Yes,No,71.47,1.14,487.82,3,3.4,Yes,Moved/No Longer Needed
CUST-10851,Male,32,No,West,One Year,31,DSL,Electronic Check,Yes,Yes,No,No,67.08,5.66,2122.63,1,4.5,No,Retained
CUST-10852,Female,22,No,Northeast,Month-to-Month,8,Fiber Optic,Electronic Check,No,No,Yes,Yes,98.53,3.52,821.82,1,3.4,Yes,Competitor Offer
CUST-10853,Male,41,No,South,Month-to-Month,5,DSL,Bank Transfer,Yes,Yes,No,Yes,89.07,0.65,471.87,3,2.9,Yes,Price Too High
CUST-10854,Female,21,No,West,One Year,20,Fiber Optic,Bank Transfer,Yes,Yes,Yes,Yes,102.12,3.62,1997.24,2,1.4,No,Retained
CUST-10855,Female,53,No,West,Month-to-Month,27,Fiber Optic,Electronic Check,Yes,Yes,No,No,87.7,1.08,2391.1,0,4.7,Yes,Price Too High
CUST-10856,Female,43,No,South,Two Year,27,Fiber Optic,Credit Card,Yes,No,No,Yes,79.18,11.92,2151.03,2,3.4,Yes,Service Reliability Issues
CUST-10857,Female,22,No,Midwest,Two Year,12,Fiber Optic,Credit Card,No,Yes,Yes,Yes,91.64,12.53,1120.9,2,3.4,No,Retained
CUST-10858,Male,38,No,South,Month-to-Month,16,Fiber Optic,Credit Card,No,No,No,No,87.05,1.89,1410.04,5,2.6,Yes,Poor Support Experience
CUST-10859,Female,31,No,West,One Year,42,Fiber Optic,Electronic Check,Yes,No,Yes,Yes,95.53,4.27,4028.11,5,1.8,Yes,Price Too High
CUST-10860,Male,46,No,South,Month-to-Month,3,Fiber Optic,Electronic Check,Yes,No,No,No,61.62,3.39,279.39,2,3.3,Yes,Service Reliability Issues
CUST-10861,Female,61,No,West,Two Year,63,Fiber Optic,Electronic Check,Yes,Yes,No,No,68.55,8.56,4315.98,1,3.1,No,Retained
CUST-10862,Male,18,No,South,Month-to-Month,15,DSL,Electronic Check,No,No,Yes,Yes,62.48,3.27,969.97,0,5.0,Yes,Competitor Offer
CUST-10863,Female,44,No,Northeast,Two Year,42,Fiber Optic,Electronic Check,No,No,Yes,No,83.48,11.86,3489.68,2,1.7,No,Retained
CUST-10864,Female,40,No,South,One Year,18,Fiber Optic,Electronic Check,No,No,No,No,54.25,4.96,1004.17,1,3.0,No,Retained
CUST-10865,Male,51,No,West,Month-to-Month,24,DSL,Credit Card,Yes,No,Yes,No,70.51,1.72,1725.12,1,3.5,Yes,Competitor Offer
CUST-10866,Female,45,No,West,Month-to-Month,16,DSL,Electronic Check,Yes,No,No,No,64.05,0.46,1037.55,4,4.2,Yes,Poor Support Experience
CUST-10867,Female,31,No,Midwest,Two Year,66,DSL,Mailed Check,Yes,Yes,Yes,Yes,88.41,10.65,5893.48,1,4.0,No,Retained
CUST-10868,Male,38,No,West,Two Year,54,Fiber Optic,Electronic Check,Yes,No,Yes,No,75.7,11.11,4056.85,2,2.2,No,Retained
CUST-10869,Male,31,No,Midwest,Month-to-Month,21,DSL,Electronic Check,Yes,Yes,No,No,55.48,0.71,1148.03,2,3.4,Yes,No Long-Term Commitment
CUST-10870,Female,57,No,Midwest,One Year,7,Fiber Optic,Electronic Check,Yes,Yes,Yes,Yes,84.15,5.97,596.48,2,4.1,No,Retained
CUST-10871,Female,42,No,Northeast,Month-to-Month,22,Fiber Optic,Electronic Check,Yes,Yes,No,Yes,77.74,2.61,1741.11,2,5.0,No,Retained
CUST-10872,Male,69,Yes,South,Month-to-Month,27,Fiber Optic,Bank Transfer,No,Yes,Yes,Yes,93.65,0.94,2534.83,4,2.4,Yes,Poor Support Experience
CUST-10873,Female,41,No,West,Month-to-Month,6,DSL,Electronic Check,No,Yes,Yes,Yes,82.21,0.73,538.26,4,2.1,Yes,Poor Support Experience
CUST-10874,Female,32,No,Northeast,Month-to-Month,26,Fiber Optic,Mailed Check,Yes,No,No,No,61.99,0.04,1588.58,2,3.8,No,Retained
CUST-10875,Female,21,No,Northeast,One Year,43,Fiber Optic,Bank Transfer,Yes,Yes,No,Yes,108.67,2.67,4632.89,3,2.9,Yes,Poor Support Experience
CUST-10876,Male,18,No,Northeast,Month-to-Month,14,Fiber Optic,Credit Card,Yes,No,No,Yes,64.97,1.71,920.36,4,3.4,Yes,Poor Support Experience
CUST-10877,Male,20,No,West,Two Year,36,DSL,Credit Card,No,No,Yes,No,78.49,5.6,2822.94,1,4.3,No,Retained
CUST-10878,Female,46,No,South,Month-to-Month,11,DSL,Credit Card,No,No,No,Yes,80.05,0.21,899.55,3,3.5,Yes,No Long-Term Commitment
CUST-10879,Female,49,No,West,Month-to-Month,8,Fiber Optic,Credit Card,No,No,No,No,85.29,1.72,681.36,2,3.6,Yes,Competitor Offer
CUST-10880,Female,20,No,Midwest,Month-to-Month,8,DSL,Credit Card,No,Yes,Yes,No,68.44,3.15,535.62,3,4.6,Yes,No Long-Term Commitment
CUST-10881,Male,55,No,West,Month-to-Month,1,DSL,Electronic Check,Yes,Yes,No,Yes,79.76,2.86,77.14,3,3.0,Yes,Competitor Offer
CUST-10882,Female,35,No,West,Month-to-Month,21,DSL,Electronic Check,Yes,Yes,No,No,54.72,3.44,1150.13,0,3.0,Yes,No Long-Term Commitment
CUST-10883,Female,44,No,Northeast,Month-to-Month,7,Fiber Optic,Credit Card,Yes,Yes,No,No,98.89,0.04,681.56,1,3.7,No,Retained
CUST-10884,Male,65,Yes,West,One Year,43,DSL,Credit Card,Yes,No,No,Yes,59.95,7.92,2570.74,2,2.5,No,Retained
CUST-10885,Female,55,No,Northeast,Month-to-Month,21,Fiber Optic,Bank Transfer,No,No,No,Yes,76.03,1.37,1582.5,3,2.4,Yes,Competitor Offer
CUST-10886,Male,38,No,West,Month-to-Month,8,DSL,Electronic Check,Yes,Yes,Yes,No,61.77,3.96,524.14,3,2.6,Yes,Poor Support Experience
